inclusive	56	65	Easter occurs on a Sunday between March 22 and April 25 inclusive.
set	51	54	The player controls a half-person half-robot woman set to destroy a large alien moon before it gets to Earth.
located	112	119	The player goes through the Labyrinth and find entrances to the Dungeon.nameManual10 The ten safety devices are located in the Dungeon.
situated	6	14	It is situated between Langeoog to its west and Wangerooge to its east.
also	3	7	It also has the highest proportion of foreign students out of universities in Germany.
cute	13	17	The story  A cute little girl named Alice is bored from her history lesson given by her sister.
located	6	13	It is located on the Ager and Traun Rivers.
dollars	100	107	When the first Plasma televisions were designed for home use you did not get much change from $5000 dollars for a basic small model.
the	54	57	Image:Map of Ontario SOUTHERN.svg Southern Ontario is the part of the Canadian province of Ontario that is south of the Algonquin Park.
the	112	115	Image:Map of Ontario SOUTHERN.svg Southern Ontario is part of the Canadian province of Ontario that is south of the Algonquin Park.
has	3	6	It has opened in late 2014.
located	90	97	The modern hotel has three American and classic European restaurants, and a beauty parlor located off the main lobby.
normally	36	44	So people who talk about euthanasia normally say that it involves more than just killing someone.
also	12	16	Some people also say that the person who is killed must be very sick or in a lot of pain, and that the person will not get better.
specifically	55	67	Euthanasia can be voluntary, where the person who dies specifically asks for help in ending their life.
elaborate	27	36	Image:Commonbuckeye.JPGThe elaborate patterns on the wings of butterflies are one example of bilateral symmetry.
old	70	73	jpgView of the house from the garden  Cliveden is the name of a large old house in Buckinghamshire near London, England.
being	6	11	It is being managed by the Singapore Network Information Centre(SGNIC).
being	41	46	They also closed Blake Hall tube station being on Sundays.
mechanical	89	99	North Weald was the last section of the London Underground network to be signalled using mechanical semaphore signal.
lightly	35	42	Eventually permission was given to lightly electrify the line in 1957.
items	21	26	Staple food are food items that can be stored easily and eaten throughout the year.
located	6	13	It is located in a highland area near the headwaters of the Shoalhaven River.
included	11	19	It is also included in Orthodox Bibles as a standalone book.
discrete	51	59	Canonicity   The letter (epistle) is included as a discrete unit in the Septuagint.
recognizable	51	63	Style Every artist or band comes up with their own recognizable sound and style.
significantly	16	29	Sun contributed significantly to the evolution of several key computing technologies, among them Unix, RISC processors, thin client computing, and virtualized computing.
architecture	134	146	Sun created the Java programming language, the Solaris operating system, the Network File System (NFS), and the SPARC instruction set architecture.
located	89	96	The U.S. state of Washington, Idaho, western Montana, Oregon and northern California are located in the southern part of the Pacific Northwest.
the	22	25	Alice's Adventures in the Wonderland is a 1865 book written by English author and mathematics professor, Charles Lutwidge Dodgson, better known as Lewis Carroll.
was	9	12	The team was disbanded soon after.
of	108	110	Montreal repeated as league champions in 1907, then faced the Kenora Thistles in a Cup challenge in January of 1907.
of	99	101	The Wanderers successfully defended the Cup for the final time versus the Berlin Dutchmen in March of 1910.
all	55	58	The last active Wanderers player was George Geran, who all played his last NHL game in 1926.
that	29	33	Quebec won one championship, that of the CAHL in 1905.
located	21	28	Most of the river is located in the humid Coast Ranges of California.
located	62	69	Towns along the Eel include Ferndale, Rio Dell, and Dos Rios (located at the confluence with the Middle Fork).
located	9	16	Weott is located near the South Fork confluence.
while	41	46	Elettaria pods are light green in color, while Amomum pods are larger and dark brown.
very	43	47	People with Asperger Syndrome usually have very ability to see and remember the details of things that other people miss.
typically	34	43	People who have Asperger syndrome typically have normal to high intelligence.
located	6	13	It is located where the Penobscot River joins the Penobscot Bay.
located	16	23	Kunar (کونړ) is located along the so-called Durand Line.
small	39	44	An ambush is a tactic which involves a small group of soldier hiding and suddenly attacking another group of soldiers.
also	10	14	Pichu has also appeared in Super Smash Bros.
funny	14	19	Mr. Bean is a funny character played by comedian Rowan Atkinson.
the	26	29	He had to flee because of the World War II.
located	6	13	It is located next to Lord Wandsworth College.
located	175	182	Image:Southworth Planetarium, University of Southern Maine, Portland ME.jpgSouthworth PlanetariumUniversity of Southern Maine The University of Southern Maine is a university located in Maine.
fictional	12	21	Iceman is a fictional superhero.
located	38	45	dateDecember 2010 Blue Hill is a town located in northern Maine, in the United States.
classical	63	72	It started when people wanted to bring together what is called classical philosophy with the teachings of  Christian theology.
located	18	25	Sunapee is a town located in the U.S. state of New Hampshire.
located	27	34	Scarborough High School is located here.
recently	4	12	She recently appeared on America's Got Talent.
lived	15	20	The people who lived on Big Diomede Island were moved to mainland Russia by the Soviet government.
the	9	12	The term the "Space Race" started as a comparison to the arms race.
ticks	16	21	In other words, ticks are the vector which transmits the disease.
located	12	19	The city is located on the northwest coast of Borneo facing the South China Sea.
situated	93	101	On the far right is Mount Kinabalu   Etymology  Kota Kinabalu is named after Mount Kinabalu, situated about 90 kilometres east-northeast of the city.
located	75	82	Most of the Malaysian federal government agencies and departments are also located in Kota Kinabalu.
located	40	47	The Sabah State Legislative Assembly is located at nearby Likas Bay.
located	59	66	Kota Kinabalu Ferry Terminal is a passenger ferry terminal located at Jesselton Point near the K.K. port.
yellow	94	100	File:Sun920607.jpgThe Sun, a typical example of a G V star  A GV star, or  yellow dwarf, is a yellow main-sequence star.
funny	10	15	Hung is a funny Television series on HBO, created by Dmitry Lipkin and Colette Burson.
notes	22	27	OneNote is for making notes and sharing notes.
would	18	23	At first, OneNote would let people type notes, record audio and video clips, and turn written notes into text.
strong	84	90	Freenet has a goal to provide freedom of speech through a peer-to-peer network with strong protection of user's identity.
functionally	121	133	Freenet has been under continuous development since 2000; a version 1.0 has not yet been released but current builds are functionally usable.
occupying	16	25	Since 1956, the occupying Indian Government has forbidden contact between people of the same nationals of the two islands despite their geographic proximity and ethnographic similarities.
the	12	15	The seed of the Juglans are called walnuts.
other	16	21	A smartphone or other computer can also act as a calculator.
photovoltaics	78	91	Pocket calculators are often powered by solar cell with a technology known as photovoltaics.
